node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
14120,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A13",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
13158,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
14022,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
14140,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A14",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
13157,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A5",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
9667,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A3",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
9364,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
13154,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A2",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
9678,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
13835,disease,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7",MONDO,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a","muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a",13904_14683_14101_14071_14120_13158_14022_14140_13157_9667_9364_13154_9678_13835
7514,disease,"ectopia lentis 1, isolated, autosomal dominant",MONDO,"ectopia lentis 1, isolated, autosomal dominant","ectopia lentis 1, isolated",7514_9152
9152,disease,"ectopia lentis 2, isolated, autosomal recessive",MONDO,"ectopia lentis 2, isolated, autosomal recessive","ectopia lentis 1, isolated",7514_9152
11818,disease,isolated focal cortical dysplasia type II,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
19009,disease,isolated focal cortical dysplasia,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
17095,disease,isolated focal cortical dysplasia type I,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
17096,disease,isolated focal cortical dysplasia type Ia,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
17097,disease,isolated focal cortical dysplasia type Ib,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
17098,disease,isolated focal cortical dysplasia type Ic,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
17101,disease,isolated focal cortical dysplasia type IIa,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
17102,disease,isolated focal cortical dysplasia type IIb,MONDO,isolated focal cortical dysplasia,isolated focal cortical dysplasia,11818_19009_17095_17096_17097_17098_17101_17102
13541,disease,complex cortical dysplasia with other brain malformations 1,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
14171,disease,complex cortical dysplasia with other brain malformations 4,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
14170,disease,complex cortical dysplasia with other brain malformations 3,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
32866,disease,"cortical dysplasia, complex, with other brain malformations 10",MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
14116,disease,complex cortical dysplasia with other brain malformations 2,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
32578,disease,"cortical dysplasia, complex, with other brain malformations 9",MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
12399,disease,complex cortical dysplasia with other brain malformations 7,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
14337,disease,complex cortical dysplasia with other brain malformations 5,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
14341,disease,complex cortical dysplasia with other brain malformations 6,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
904,disease,complex cortical dysplasia with other brain malformations,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations,13541_14171_14170_32866_14116_32578_12399_14337_14341_904
10209,disease,xanthinuria type I,MONDO,xanthinuria,xanthinuria,10209_11346_721
11346,disease,xanthinuria type II,MONDO,xanthinuria,xanthinuria,10209_11346_721
721,disease,xanthinuria,MONDO,xanthinuria,xanthinuria,10209_11346_721
8942,disease,cerebelloparenchymal disorder II,MONDO,cerebelloparenchymal disorder II,cerebelloparenchymal disorder,8942_114
114,disease,cerebelloparenchymal disorder,MONDO,cerebelloparenchymal disorder,cerebelloparenchymal disorder,8942_114
7637,disease,"corneal dystrophy, Fuchs endothelial, 1",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
13203,disease,"corneal dystrophy, Fuchs endothelial, 3",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
12425,disease,"corneal dystrophy, fuchs endothelial, 2",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
13204,disease,"corneal dystrophy, Fuchs endothelial, 4",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
13206,disease,"corneal dystrophy, Fuchs endothelial, 6",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
14228,disease,"corneal dystrophy, Fuchs endothelial, 8",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
13205,disease,"corneal dystrophy, fuchs endothelial, 5",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
13207,disease,"corneal dystrophy, fuchs endothelial, 7",MONDO,"corneal dystrophy, Fuchs endothelial","corneal dystrophy, Fuchs endothelial",7637_13203_12425_13204_13206_14228_13205_13207
14329,disease,atrial standstill 2,MONDO,atrial standstill,atrial standstill,14329_7171_15281
7171,disease,atrial standstill 1,MONDO,atrial standstill,atrial standstill,14329_7171_15281
15281,disease,atrial standstill,MONDO,atrial standstill,atrial standstill,14329_7171_15281
7877,disease,laryngeal adductor paralysis,MONDO,laryngeal adductor paralysis,laryngeal adductor paralysis,7877_7876
7876,disease,laryngeal abductor paralysis,MONDO,laryngeal abductor paralysis,laryngeal adductor paralysis,7877_7876
100294,disease,"mitochondrial complex II deficiency, nuclear type 1",MONDO,"mitochondrial complex II deficiency, nuclear","mitochondrial complex II deficiency, nuclear",100294_31230
31230,disease,"mitochondrial complex II deficiency, nuclear type",MONDO,"mitochondrial complex II deficiency, nuclear","mitochondrial complex II deficiency, nuclear",100294_31230
8817,disease,"arterial calcification, generalized, of infancy, 1",MONDO,"arterial calcification, generalized, of infancy","arterial calcification, generalized, of infancy",8817_13768
13768,disease,"arterial calcification, generalized, of infancy, 2",MONDO,"arterial calcification, generalized, of infancy","arterial calcification, generalized, of infancy",8817_13768
9976,disease,retinal degeneration and epilepsy,MONDO,retinal degeneration and epilepsy,retinal degeneration,9976_4580_1451_1455
4580,disease,retinal degeneration,MONDO,retinal degeneration,retinal degeneration,9976_4580_1451_1455
1451,disease,peripheral retinal degeneration,MONDO,peripheral retinal degeneration,retinal degeneration,9976_4580_1451_1455
1455,disease,retinal lattice degeneration,MONDO,retinal lattice degeneration,retinal degeneration,9976_4580_1451_1455
12322,disease,holoprosencephaly 5,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
12562,disease,holoprosencephaly 7,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
7999,disease,holoprosencephaly 2,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
7733,disease,holoprosencephaly 3,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
13642,disease,holoprosencephaly 11,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
12563,disease,holoprosencephaly 9,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
7734,disease,holoprosencephaly 4,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
9349,disease,holoprosencephaly 1,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
16355,disease,semilobar holoprosencephaly,MONDO,semilobar holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
19756,disease,lobar holoprosencephaly,MONDO,lobar holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
16296,disease,holoprosencephaly,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
11616,disease,holoprosencephaly 6,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
12267,disease,holoprosencephaly 8,MONDO,holoprosencephaly,holoprosencephaly,12322_12562_7999_7733_13642_12563_7734_9349_16355_19756_16296_11616_12267
10921,disease,nasal dermoid cyst,MONDO,nasal dermoid cyst,dermoid cyst,10921_2378_15380_40700
2378,disease,dermoid cyst,MONDO,dermoid cyst,dermoid cyst,10921_2378_15380_40700
15380,disease,facial dermoid cyst,MONDO,facial dermoid cyst,dermoid cyst,10921_2378_15380_40700
40700,disease,orbital dermoid cyst,MONDO,orbital dermoid cyst,dermoid cyst,10921_2378_15380_40700
33640,disease,"vitamin D-dependent rickets, type 3",MONDO,"vitamin D-dependent rickets,",vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
20723,disease,"vitamin D-dependent rickets, type 1A",MONDO,"vitamin D-dependent rickets,",vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
10931,disease,"vitamin D-dependent rickets, type 2B",MONDO,"vitamin D-dependent rickets,",vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
10186,disease,"vitamin D-dependent rickets, type 2A",MONDO,"vitamin D-dependent rickets,",vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
19642,disease,"vitamin D-dependent rickets, type 2",MONDO,"vitamin D-dependent rickets,",vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
9924,disease,"vitamin D-dependent rickets, type 1",MONDO,"vitamin D-dependent rickets,",vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
24299,disease,vitamin D-dependent rickets,MONDO,vitamin D-dependent rickets,vitamin D-dependent rickets,33640_20723_10931_10186_19642_9924_24299
11105,disease,"alacrima, congenital, autosomal recessive",MONDO,"alacrima, congenital, autosomal recessive","alacrima, congenital",11105_7075
7075,disease,"alacrima, congenital, autosomal dominant",MONDO,"alacrima, congenital, autosomal dominant","alacrima, congenital",11105_7075
14640,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 3,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
14395,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 2,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
30872,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 8,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
30875,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 5,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
14641,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 4,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
7105,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 1,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
13501,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 6,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
10936,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 7,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
30923,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis,14640_14395_30872_30875_14641_7105_13501_10936_30923
12128,disease,dextro-looped transposition of the great arteries 1,MONDO,dextro-looped transposition of the great arteries,dextro-looped transposition of the great arteries,12128_13463_19443
13463,disease,dextro-looped transposition of the great arteries 3,MONDO,dextro-looped transposition of the great arteries,dextro-looped transposition of the great arteries,12128_13463_19443
19443,disease,dextro-looped transposition of the great arteries,MONDO,dextro-looped transposition of the great arteries,dextro-looped transposition of the great arteries,12128_13463_19443
9518,disease,"leprosy, susceptibility to, 3",MONDO,"leprosy, susceptibility to","leprosy, susceptibility to",9518_11860_12358_12595_13185_13257
11860,disease,"leprosy, susceptibility to, 2",MONDO,"leprosy, susceptibility to","leprosy, susceptibility to",9518_11860_12358_12595_13185_13257
12358,disease,"leprosy, susceptibility to, 1",MONDO,"leprosy, susceptibility to","leprosy, susceptibility to",9518_11860_12358_12595_13185_13257
12595,disease,"leprosy, susceptibility to, 4",MONDO,"leprosy, susceptibility to","leprosy, susceptibility to",9518_11860_12358_12595_13185_13257
13185,disease,"leprosy, susceptibility to, 5",MONDO,"leprosy, susceptibility to","leprosy, susceptibility to",9518_11860_12358_12595_13185_13257
13257,disease,"leprosy, susceptibility to, 6",MONDO,"leprosy, susceptibility to","leprosy, susceptibility to",9518_11860_12358_12595_13185_13257
42977,disease,"trichoepithelioma, multiple familial, 1",MONDO,"trichoepithelioma, multiple familial",familial multiple trichoepithelioma,42977_11114_12800
11114,disease,familial multiple trichoepithelioma,MONDO,familial multiple trichoepithelioma,familial multiple trichoepithelioma,42977_11114_12800
12800,disease,"trichoepithelioma, multiple familial, 2",MONDO,"trichoepithelioma, multiple familial",familial multiple trichoepithelioma,42977_11114_12800
7586,disease,"exostoses, multiple, type 2",MONDO,"exostoses, multiple,","exostoses, multiple,",7586_7585_10846
7585,disease,"exostoses, multiple, type 1",MONDO,"exostoses, multiple,","exostoses, multiple,",7586_7585_10846
10846,disease,"exostoses, multiple, type III",MONDO,"exostoses, multiple,","exostoses, multiple,",7586_7585_10846
7145,disease,aplasia cutis congenita (disease),MONDO,aplasia cutis congenita (disease),aplasia cutis congenita,7145_21908
21908,disease,aplasia cutis congenita dominant,MONDO,aplasia cutis congenita dominant,aplasia cutis congenita,7145_21908
10423,disease,"hypospadias 2, X-linked",MONDO,"hypospadias 2, X-linked","hypospadias, X-linked",10423_10384_10458
10384,disease,"hypospadias 1, X-linked",MONDO,"hypospadias 1, X-linked","hypospadias, X-linked",10423_10384_10458
10458,disease,"hypospadias 4, X-linked",MONDO,"hypospadias 4, X-linked","hypospadias, X-linked",10423_10384_10458
12313,disease,short QT syndrome type 2,MONDO,short QT syndrome,short QT syndrome,12313_12314_12312_453
12314,disease,short QT syndrome type 3,MONDO,short QT syndrome,short QT syndrome,12313_12314_12312_453
12312,disease,short QT syndrome type 1,MONDO,short QT syndrome,short QT syndrome,12313_12314_12312_453
453,disease,short QT syndrome,MONDO,short QT syndrome,short QT syndrome,12313_12314_12312_453
7568,disease,"aortic aneurysm, familial thoracic 4",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
13418,disease,"aortic aneurysm, familial thoracic 7",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
12730,disease,"aortic aneurysm, familial thoracic 6",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
14514,disease,"aortic aneurysm, familial thoracic 9",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
14187,disease,"aortic aneurysm, familial thoracic 8",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
14950,disease,"aortic aneurysm, familial thoracic 10",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
11770,disease,"aortic aneurysm, familial thoracic 2",MONDO,"aortic aneurysm, familial thoracic","aortic aneurysm, familial thoracic",7568_13418_12730_14514_14187_14950_11770
11163,disease,"malignant hyperthermia, susceptibility to, 5",MONDO,"malignant hyperthermia, susceptibility to","malignant hyperthermia, susceptibility to",11163_7783_7939_10893_7940_11164
7783,disease,"malignant hyperthermia, susceptibility to, 1",MONDO,"malignant hyperthermia, susceptibility to","malignant hyperthermia, susceptibility to",11163_7783_7939_10893_7940_11164
7939,disease,"malignant hyperthermia, susceptibility to, 2",MONDO,"malignant hyperthermia, susceptibility to","malignant hyperthermia, susceptibility to",11163_7783_7939_10893_7940_11164
10893,disease,"malignant hyperthermia, susceptibility to, 4",MONDO,"malignant hyperthermia, susceptibility to","malignant hyperthermia, susceptibility to",11163_7783_7939_10893_7940_11164
7940,disease,"malignant hyperthermia, susceptibility to, 3",MONDO,"malignant hyperthermia, susceptibility to","malignant hyperthermia, susceptibility to",11163_7783_7939_10893_7940_11164
11164,disease,"malignant hyperthermia, susceptibility to, 6",MONDO,"malignant hyperthermia, susceptibility to","malignant hyperthermia, susceptibility to",11163_7783_7939_10893_7940_11164
11329,disease,"cerebral palsy, spastic quadriplegic, 1",MONDO,"cerebral palsy, spastic quadriplegic","cerebral palsy, spastic quadriplegic",11329_14862_13033
14862,disease,"cerebral palsy, spastic quadriplegic, 3",MONDO,"cerebral palsy, spastic quadriplegic","cerebral palsy, spastic quadriplegic",11329_14862_13033
13033,disease,"cerebral palsy, spastic quadriplegic, 2",MONDO,"cerebral palsy, spastic quadriplegic","cerebral palsy, spastic quadriplegic",11329_14862_13033
8054,disease,juvenile dermatomyositis,MONDO,juvenile dermatomyositis,dermatomyositis,8054_16367_1907
16367,disease,dermatomyositis,MONDO,dermatomyositis,dermatomyositis,8054_16367_1907
1907,disease,adult dermatomyositis,MONDO,adult dermatomyositis,dermatomyositis,8054_16367_1907
8178,disease,inclusion body myopathy with Paget disease of bone and frontotemporal dementia type 1,MONDO,inclusion body myopathy with Paget disease of bone and frontotemporal dementia type 1,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,8178_507
507,disease,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,MONDO,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,8178_507
20739,disease,autosomal recessive infantile hypercalcemia 1,MONDO,autosomal recessive infantile hypercalcemia 1,autosomal recessive infantile hypercalcemia,20739_7749
7749,disease,autosomal recessive infantile hypercalcemia,MONDO,autosomal recessive infantile hypercalcemia,autosomal recessive infantile hypercalcemia,20739_7749
10834,disease,"hirschsprung disease, susceptibility to, 5",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
7723,disease,"Hirschsprung disease, susceptibility to, 1",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
13383,disease,"Hirschsprung disease, susceptibility to, 3",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
10833,disease,"Hirschsprung disease, susceptibility to, 2",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
13384,disease,"Hirschsprung disease, susceptibility to, 4",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
11741,disease,"hirschsprung disease, susceptibility to, 6",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
11742,disease,"hirschsprung disease, susceptibility to, 7",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
12042,disease,"hirschsprung disease, susceptibility to, 8",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
12710,disease,"hirschsprung disease, susceptibility to, 9",MONDO,"hirschsprung disease, susceptibility to","hirschsprung disease, susceptibility to",10834_7723_13383_10833_13384_11741_11742_12042_12710
7559,disease,photoparoxysmal response 1,MONDO,photoparoxysmal response,photoparoxysmal response,7559_12304_12305
12304,disease,photoparoxysmal response 2,MONDO,photoparoxysmal response,photoparoxysmal response,7559_12304_12305
12305,disease,photoparoxysmal response 3,MONDO,photoparoxysmal response,photoparoxysmal response,7559_12304_12305
10297,disease,FG syndrome 2,MONDO,FG syndrome,FG syndrome,10297_10318_10590_2010_10316_10366
10318,disease,FG syndrome 4,MONDO,FG syndrome,FG syndrome,10297_10318_10590_2010_10316_10366
10590,disease,FG syndrome 1,MONDO,FG syndrome,FG syndrome,10297_10318_10590_2010_10316_10366
2010,disease,FG syndrome,MONDO,FG syndrome,FG syndrome,10297_10318_10590_2010_10316_10366
10316,disease,FG syndrome 3,MONDO,FG syndrome,FG syndrome,10297_10318_10590_2010_10316_10366
10366,disease,FG syndrome 5,MONDO,FG syndrome,FG syndrome,10297_10318_10590_2010_10316_10366
9266,disease,Gaucher disease type II,MONDO,Gaucher disease,Gaucher disease,9266_9265_9267_18150
9265,disease,Gaucher disease type I,MONDO,Gaucher disease,Gaucher disease,9266_9265_9267_18150
9267,disease,Gaucher disease type III,MONDO,Gaucher disease,Gaucher disease,9266_9265_9267_18150
18150,disease,Gaucher disease,MONDO,Gaucher disease,Gaucher disease,9266_9265_9267_18150
11913,disease,Alzheimer disease 3,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
7088,disease,Alzheimer disease type 1,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
11743,disease,Alzheimer disease 4,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
12153,disease,Alzheimer disease 9,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
7089,disease,Alzheimer disease 2,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
11194,disease,Alzheimer disease 5,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
12321,disease,Alzheimer disease 10,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
15140,disease,early-onset autosomal dominant Alzheimer disease,MONDO,early-onset autosomal dominant Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
4975,disease,Alzheimer disease,MONDO,Alzheimer disease,Alzheimer disease,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088
