node_id,node_type,node_name,node_source,group_name_auto,group_name_bert
4837,disease,neurofibroma of the esophagus,MONDO,neurofibroma of the esophagus,neurofibroma of the esophagus
4838,disease,orthostatic proteinuria,MONDO,orthostatic proteinuria,orthostatic proteinuria
4840,disease,non-congenital cyst of kidney,MONDO,non-congenital cyst of kidney,non-congenital cyst of kidney
4841,disease,kidney hypertrophy,MONDO,kidney hypertrophy,kidney hypertrophy
4851,disease,toxic myocarditis,MONDO,toxic myocarditis,toxic myocarditis
4852,disease,gonococcal keratitis,MONDO,gonococcal keratitis,gonococcal keratitis
4856,disease,rosacea conjunctivitis,MONDO,rosacea conjunctivitis,rosacea conjunctivitis
4858,disease,occlusion of gallbladder,MONDO,occlusion of gallbladder,occlusion of gallbladder
4859,disease,hydrops of gallbladder,MONDO,hydrops of gallbladder,hydrops of gallbladder
4861,disease,ophthalmia nodosa,MONDO,ophthalmia nodosa,ophthalmia nodosa
4862,disease,vitreous abscess,MONDO,vitreous abscess,vitreous abscess
4864,disease,acute allergic mucoid otitis media,MONDO,acute allergic mucoid otitis media,acute allergic mucoid otitis media
4871,disease,perianal hematoma,MONDO,perianal hematoma,perianal hematoma
4873,disease,internal hemorrhoid,MONDO,internal hemorrhoid,hemorrhoid
4874,disease,ganglion or cyst of synovium/tendon/bursa,MONDO,ganglion or cyst of synovium/tendon/bursa,ganglion or cyst of synovium/tendon/bursa
4875,disease,xanthogranulomatous cholecystitis,MONDO,xanthogranulomatous cholecystitis,xanthogranulomatous cholecystitis
4877,disease,transient neonatal thrombocytopenia,MONDO,transient neonatal thrombocytopenia,transient neonatal thrombocytopenia
4878,disease,female breast upper-outer quadrant cancer,MONDO,female breast upper-outer quadrant cancer,female breast upper-outer quadrant cancer
4879,disease,senile atrophy of choroid,MONDO,senile atrophy of choroid,senile atrophy of choroid
4881,disease,myositis fibrosa,MONDO,myositis fibrosa,myositis fibrosa
4882,disease,angioid streaks of choroid,MONDO,angioid streaks of choroid,angioid streaks of choroid
4886,disease,diffuse secondary choroid atrophy,MONDO,diffuse secondary choroid atrophy,diffuse secondary choroid atrophy
4888,disease,partial circumpapillary choroid dystrophy,MONDO,partial circumpapillary choroid dystrophy,circumpapillary choroid dystrophy
4889,disease,total central choroidal atrophy,MONDO,total central choroidal atrophy,total central choroidal atrophy
4890,disease,partial central choroid dystrophy,MONDO,partial central choroid dystrophy,partial central choroid dystrophy
4893,disease,hypertropia,MONDO,hypertropia,hypertropia
4894,disease,cyclotropia,MONDO,cyclotropia,cyclotropia
4895,disease,accommodative esotropia,MONDO,accommodative esotropia,accommodative esotropia
4897,disease,hypotropia,MONDO,hypotropia,hypotropia
4898,disease,total circumpapillary dystrophy of choroid,MONDO,total circumpapillary dystrophy of choroid,circumpapillary choroid dystrophy
4899,disease,monofixation syndrome,MONDO,monofixation syndrome,monofixation syndrome
4904,disease,toxic maculopathy,MONDO,toxic maculopathy,toxic maculopathy
4909,disease,urethral gland abscess,MONDO,urethral gland abscess,urethral gland abscess
4911,disease,cardiovascular syphilis,MONDO,cardiovascular syphilis,cardiovascular syphilis
4913,disease,alternating esotropia,MONDO,alternating esotropia,alternating esotropia
4914,disease,median arcuate ligament syndrome,MONDO,median arcuate ligament syndrome,median arcuate ligament syndrome
4918,disease,central corneal ulcer,MONDO,central corneal ulcer,central corneal ulcer
4919,disease,infected hydrocele,MONDO,infected hydrocele,infected hydrocele
4924,disease,chronic canaliculitis,MONDO,chronic canaliculitis,chronic canaliculitis
4925,disease,chronic dacryocystitis,MONDO,chronic dacryocystitis,dacryocystitis
4927,disease,dacryocystocele,MONDO,dacryocystocele,dacryocystocele
4929,disease,constant exophthalmos,MONDO,constant exophthalmos,constant exophthalmos
4931,disease,residual stage corticosteroid-induced glaucoma,MONDO,residual stage corticosteroid-induced glaucoma,residual stage corticosteroid-induced glaucoma
4932,disease,null-cell leukemia,MONDO,null-cell leukemia,null-cell leukemia
4935,disease,acquired carotenemia,MONDO,acquired carotenemia,acquired carotenemia
4936,disease,uterine inversion,MONDO,uterine inversion,uterine inversion
4939,disease,hallucinogen dependence,MONDO,hallucinogen dependence,hallucinogen dependence
4940,disease,acute female pelvic peritonitis,MONDO,acute female pelvic peritonitis,acute female pelvic peritonitis
4942,disease,orbit lymphoma,MONDO,orbit lymphoma,orbit lymphoma
4951,disease,susceptibility to HIV infection,MONDO,susceptibility to HIV infection,susceptibility to HIV infection
4956,disease,metastatic prostate carcinoma,MONDO,metastatic prostate carcinoma,metastatic prostate carcinoma
4961,disease,stage I endometrioid carcinoma,MONDO,stage I endometrioid carcinoma,stage I endometrioid carcinoma
4962,disease,stage II endometrioid carcinoma,MONDO,stage II endometrioid carcinoma,stage II endometrioid carcinoma
4969,disease,acute quadriplegic myopathy,MONDO,acute quadriplegic myopathy,acute quadriplegic myopathy
4973,disease,adenosquamous lung carcinoma,MONDO,adenosquamous lung carcinoma,adenosquamous lung carcinoma
4984,disease,basal-like breast carcinoma,MONDO,basal-like breast carcinoma,basal-like breast carcinoma
5013,disease,dedifferentiated chondrosarcoma,MONDO,dedifferentiated chondrosarcoma,dedifferentiated chondrosarcoma
5030,disease,fetal growth restriction,MONDO,fetal growth restriction,fetal growth restriction
5037,disease,gastric intestinal type adenocarcinoma,MONDO,gastric intestinal type adenocarcinoma,gastric intestinal type adenocarcinoma
5050,disease,invasive ductal and lobular carcinoma,MONDO,invasive ductal and lobular carcinoma,invasive ductal and lobular carcinoma
5063,disease,medullary breast carcinoma,MONDO,medullary breast carcinoma,medullary breast carcinoma
5102,disease,undifferentiated (embryonal) sarcoma,MONDO,undifferentiated (embryonal) sarcoma,undifferentiated (embryonal) sarcoma
5104,disease,aJCC grade 1 sarcoma,MONDO,aJCC grade 1 sarcoma,aJCC grade 1 sarcoma
5110,disease,idiopathic cardiomyopathy,MONDO,idiopathic cardiomyopathy,idiopathic cardiomyopathy
5118,disease,human granulocytic ehrlichiosis,MONDO,human granulocytic ehrlichiosis,human granulocytic ehrlichiosis
5120,disease,Drosophila C virus infection,MONDO,Drosophila C virus infection,Drosophila C virus infection
5121,disease,Enterococcus faecalis infection,MONDO,Enterococcus faecalis infection,Enterococcus faecalis infection
5122,disease,Pectobacterium carotovorum infection,MONDO,Pectobacterium carotovorum infection,Pectobacterium carotovorum infection
5125,disease,borderline leprosy,MONDO,borderline leprosy,borderline leprosy
5126,disease,tuberculoid leprosy,MONDO,tuberculoid leprosy,tuberculoid leprosy
5127,disease,lepromatous leprosy,MONDO,lepromatous leprosy,lepromatous leprosy
5142,disease,Pseudomonas aeruginosa CF5 infection,MONDO,Pseudomonas aeruginosa CF5 infection,Pseudomonas aeruginosa CF5 infection
5143,disease,Pseudomonas aeruginosa PA14 infection,MONDO,Pseudomonas aeruginosa PA14 infection,Pseudomonas aeruginosa PA14 infection
5145,disease,sporadic amyotrophic lateral sclerosis,MONDO,sporadic amyotrophic lateral sclerosis,amyotrophic lateral sclerosis
5163,disease,simian immunodeficiency virus infection,MONDO,simian immunodeficiency virus infection,simian immunodeficiency virus infection
5174,disease,acute hypotension,MONDO,acute hypotension,acute hypotension
5175,disease,aggressive insulitis,MONDO,aggressive insulitis,aggressive insulitis
5176,disease,benign insulitis,MONDO,benign insulitis,benign insulitis
5179,disease,ovarian adenoma benign,MONDO,ovarian adenoma benign,ovarian adenoma benign
5185,disease,chronic childhood arthritis,MONDO,chronic childhood arthritis,chronic childhood arthritis
5188,disease,iatrogenic Kaposi's sarcoma,MONDO,iatrogenic Kaposi's sarcoma,iatrogenic Kaposi's sarcoma
5194,disease,Rotavirus infection,MONDO,Rotavirus infection,Rotavirus infection
5195,disease,septic peritonitis,MONDO,septic peritonitis,septic peritonitis
5200,disease,viral dilated cardiomyopathy,MONDO,viral dilated cardiomyopathy,dilated cardiomyopathy
5202,disease,atopic IgE-mediated allergic disorder,MONDO,atopic IgE-mediated allergic disorder,atopic IgE-mediated allergic disorder
5204,disease,primary antiphospholipid syndrome,MONDO,primary antiphospholipid syndrome,primary antiphospholipid syndrome
5208,disease,amelanotic skin melanoma,MONDO,amelanotic skin melanoma,amelanotic skin melanoma
5238,disease,round cell liposarcoma,MONDO,round cell liposarcoma,round cell liposarcoma
5250,disease,placental villitis,MONDO,placental villitis,placental villitis
5255,disease,mild heart failure,MONDO,mild heart failure,mild heart failure
5256,disease,moderate heart failure,MONDO,moderate heart failure,moderate heart failure
5257,disease,advanced heart failure,MONDO,advanced heart failure,advanced heart failure
5261,disease,pervasive developmental disorder - not otherwise specified,MONDO,pervasive developmental disorder - not otherwise specified,pervasive developmental disorder - not otherwise specified
5309,disease,spinal fracture,MONDO,spinal fracture,spinal fracture
5312,disease,pouchitis,MONDO,pouchitis,pouchitis
5319,disease,humerus fracture,MONDO,humerus fracture,humerus fracture
5325,disease,radius fracture,MONDO,radius fracture,radius fracture
5352,disease,conduct disorder,MONDO,conduct disorder,conduct disorder
5399,disease,venous thromboembolism,MONDO,venous thromboembolism,venous thromboembolism
5404,disease,myalgic encephalomeyelitis/chronic fatigue syndrome,MONDO,myalgic encephalomeyelitis/chronic fatigue syndrome,myalgic encephalomeyelitis/chronic fatigue syndrome
5405,disease,childhood onset asthma,MONDO,childhood onset asthma,childhood onset asthma
5407,disease,childhood eosinophilic esophagitis,MONDO,childhood eosinophilic esophagitis,eosinophilic esophagitis
5408,disease,diabetes mellitus type 2 associated cataract,MONDO,diabetes mellitus type 2 associated cataract,diabetes mellitus type 2 associated cataract
5410,disease,acute graft vs. host disease,MONDO,acute graft vs. host disease,acute graft vs. host disease
5413,disease,cystic fibrosis associated meconium ileus,MONDO,cystic fibrosis associated meconium ileus,cystic fibrosis associated meconium ileus
5414,disease,treatment-refractory schizophrenia,MONDO,treatment-refractory schizophrenia,treatment-refractory schizophrenia
5418,disease,non-compaction cardiomyopathy,MONDO,non-compaction cardiomyopathy,non-compaction cardiomyopathy
5419,disease,metamphetamine dependence,MONDO,metamphetamine dependence,metamphetamine dependence
5425,disease,podoconiosis,MONDO,podoconiosis,podoconiosis
5426,disease,MRI defined brain infarct,MONDO,MRI defined brain infarct,MRI defined brain infarct
5430,disease,early onset hypertension,MONDO,early onset hypertension,early onset hypertension
5432,disease,alcohol and nicotine codependence,MONDO,alcohol and nicotine codependence,alcohol and nicotine codependence
5434,disease,skin sensitivity to sun,MONDO,skin sensitivity to sun,skin sensitivity to sun
5435,disease,anti-neutrophil antibody associated vasculitis,MONDO,anti-neutrophil antibody associated vasculitis,anti-neutrophil antibody associated vasculitis
5436,disease,postoperative ventricular dysfunction,MONDO,postoperative ventricular dysfunction,postoperative ventricular dysfunction
5437,disease,testicular dysgenesis syndrome,MONDO,testicular dysgenesis syndrome,testicular dysgenesis syndrome
5438,disease,metastatic malignant neoplasm in the lymph nodes,MONDO,metastatic malignant neoplasm in the lymph nodes,metastatic malignant neoplasm in the lymph nodes
5442,disease,type 1 diabetes nephropathy,MONDO,type 1 diabetes nephropathy,type 1 diabetes nephropathy
5443,disease,type 2 diabetes nephropathy,MONDO,type 2 diabetes nephropathy,type 2 diabetes nephropathy
5448,disease,hepatitis C induced liver cirrhosis,MONDO,hepatitis C induced liver cirrhosis,hepatitis C induced liver cirrhosis
5460,disease,swine influenza,MONDO,swine influenza,swine influenza
5465,disease,methamphetamine-induced psychosis,MONDO,methamphetamine-induced psychosis,methamphetamine-induced psychosis
5467,disease,occupation-related stress disorder,MONDO,occupation-related stress disorder,occupation-related stress disorder
5470,disease,postprandial hypotension,MONDO,postprandial hypotension,postprandial hypotension
5471,disease,neurally mediated hypotension,MONDO,neurally mediated hypotension,neurally mediated hypotension
5476,disease,atrioventricular node disease,MONDO,atrioventricular node disease,atrioventricular node disease
5481,disease,contact dermatitis due to nickel,MONDO,contact dermatitis due to nickel,contact dermatitis due to nickel
5482,disease,molar-incisor hypomineralization,MONDO,molar-incisor hypomineralization,molar-incisor hypomineralization
5483,disease,chemotherapy-induced alopecia,MONDO,chemotherapy-induced alopecia,chemotherapy-induced alopecia
5488,disease,adolescent idiopathic scoliosis,MONDO,adolescent idiopathic scoliosis,idiopathic scoliosis
5490,disease,large artery stroke,MONDO,large artery stroke,large artery stroke
5491,disease,Chagas cardiomyopathy,MONDO,Chagas cardiomyopathy,Chagas cardiomyopathy
5493,disease,delayed encephalopathy after acute carbon monoxide poisoning,MONDO,delayed encephalopathy after acute carbon monoxide poisoning,delayed encephalopathy after acute carbon monoxide poisoning
5511,disease,janus kinase-3 deficiency,MONDO,janus kinase-3 deficiency,janus kinase-3 deficiency
5533,disease,distal colitis,MONDO,distal colitis,distal colitis
5535,disease,oral Crohn disease,MONDO,oral Crohn disease,Crohn disease
5536,disease,pancolitis,MONDO,pancolitis,pancolitis
5537,disease,perianal Crohn disease,MONDO,perianal Crohn disease,perianal Crohn disease
5544,disease,hippocampal sclerosis of aging,MONDO,hippocampal sclerosis of aging,hippocampal sclerosis of aging
5572,disease,polycythemia due to hypoxia,MONDO,polycythemia due to hypoxia,polycythemia due to hypoxia
5581,disease,AVL induced bursal lymphoma,MONDO,AVL induced bursal lymphoma,AVL induced bursal lymphoma
5585,disease,chemotherapy-induced hypertension,MONDO,chemotherapy-induced hypertension,chemotherapy-induced hypertension
5588,disease,chemotherapy-induced oral mucositis,MONDO,chemotherapy-induced oral mucositis,chemotherapy-induced oral mucositis
5589,disease,thiopurine immunosuppressant-induced pancreatitis,MONDO,thiopurine immunosuppressant-induced pancreatitis,thiopurine immunosuppressant-induced pancreatitis
5591,disease,pit and fissure surface dental caries,MONDO,pit and fissure surface dental caries,pit and fissure surface dental caries
5592,disease,smooth surface dental caries,MONDO,smooth surface dental caries,smooth surface dental caries
5597,disease,cystic renal cell carcinoma,MONDO,cystic renal cell carcinoma,cystic renal cell carcinoma
5598,disease,dopaminergic neuroblastoma,MONDO,dopaminergic neuroblastoma,dopaminergic neuroblastoma
5603,disease,pancreatic tubular adenocarcinoma,MONDO,pancreatic tubular adenocarcinoma,pancreatic tubular adenocarcinoma
5610,disease,Kashin-Beck disease,MONDO,Kashin-Beck disease,Kashin-Beck disease
5614,disease,pancreatic adenosquamous carcinoma,MONDO,pancreatic adenosquamous carcinoma,pancreatic adenosquamous carcinoma
5621,disease,vascular brain injury,MONDO,vascular brain injury,brain injury
5624,disease,atrophic thyroiditis,MONDO,atrophic thyroiditis,atrophic thyroiditis
5630,disease,actinobacillosis,MONDO,actinobacillosis,Actinobacillus infectious disease
5632,disease,acute chest syndrome,MONDO,acute chest syndrome,acute chest syndrome
5634,disease,acute hemorrhagic conjunctivitis,MONDO,acute hemorrhagic conjunctivitis,acute hemorrhagic conjunctivitis
5639,disease,AIDS related complex,MONDO,AIDS related complex,AIDS related complex
5640,disease,akinetic mutism,MONDO,akinetic mutism,akinetic mutism
5641,disease,aleutian mink disease,MONDO,aleutian mink disease,aleutian mink disease
5652,disease,Arterivirus infectious disease,MONDO,Arterivirus infectious disease,Arterivirus infectious disease
5658,disease,Astroviridae infectious disease,MONDO,Astroviridae infectious disease,Astroviridae infectious disease
5659,disease,atrophic rhinitis,MONDO,atrophic rhinitis,atrophic rhinitis
5660,disease,Avulavirus infectious disease,MONDO,Avulavirus infectious disease,Avulavirus infectious disease
5663,disease,Barre-Lieou syndrome,MONDO,Barre-Lieou syndrome,Barre-Lieou syndrome
5668,disease,bird fancier's lung,MONDO,bird fancier's lung,bird fancier's lung
5671,disease,Blastocystis infectious disease,MONDO,Blastocystis infectious disease,Blastocystis infectious disease
5673,disease,blind loop syndrome,MONDO,blind loop syndrome,blind loop syndrome
5675,disease,border disease,MONDO,border disease,border disease
5676,disease,borna disease,MONDO,borna disease,borna disease
5679,disease,bovine virus diarrhea-mucosal disease,MONDO,bovine virus diarrhea-mucosal disease,bovine virus diarrhea-mucosal disease
5682,disease,bronchopneumonia,MONDO,bronchopneumonia,bronchopneumonia
5690,disease,Caplan syndrome,MONDO,Caplan syndrome,Caplan syndrome
5691,disease,cardiovirus infectious disease,MONDO,cardiovirus infectious disease,cardiovirus infectious disease
5695,disease,central nervous system AIDS arteritis,MONDO,central nervous system AIDS arteritis,central nervous system AIDS arteritis
5697,disease,cerebral toxoplasmosis,MONDO,cerebral toxoplasmosis,toxoplasmosis
5698,disease,cervical incompetence,MONDO,cervical incompetence,cervical incompetence
5705,disease,clonorchiasis,MONDO,clonorchiasis,clonorchiasis
5708,disease,Colorado tick fever,MONDO,Colorado tick fever,Colorado tick fever
5710,disease,composite lymphoma,MONDO,composite lymphoma,composite lymphoma
5713,disease,congenital rubella,MONDO,congenital rubella,congenital rubella
5716,disease,contagious pleuropneumonia,MONDO,contagious pleuropneumonia,contagious pleuropneumonia
5729,disease,dicrocoeliasis,MONDO,dicrocoeliasis,dicrocoeliasis
5730,disease,Dictyocaulus infectious disease,MONDO,Dictyocaulus infectious disease,Dictyocaulus infectious disease
5731,disease,dipetalonemiasis,MONDO,dipetalonemiasis,dipetalonemiasis
5734,disease,dourine,MONDO,dourine,dourine
5736,disease,eastern equine encephalitis,MONDO,eastern equine encephalitis,equine encephalitis
5740,disease,Echovirus infectious disease,MONDO,Echovirus infectious disease,Echovirus infectious disease
5742,disease,emphysematous cholecystitis,MONDO,emphysematous cholecystitis,emphysematous cholecystitis
5743,disease,encephalitozoonosis,MONDO,encephalitozoonosis,encephalitozoonosis
5748,disease,enzootic pneumonia of calves,MONDO,enzootic pneumonia of calves,enzootic pneumonia of calves
5750,disease,ephemeral fever,MONDO,ephemeral fever,ephemeral fever
5751,disease,epidemic pleurodynia,MONDO,epidemic pleurodynia,epidemic pleurodynia
5752,disease,epidural abscess,MONDO,epidural abscess,epidural abscess
5755,disease,equine infectious anemia,MONDO,equine infectious anemia,equine infectious anemia
5759,disease,fascioloidiasis,MONDO,fascioloidiasis,fascioloidiasis
5764,disease,follicular dendritic cell sarcoma,MONDO,follicular dendritic cell sarcoma,follicular dendritic cell sarcoma
5765,disease,foot and mouth disease,MONDO,foot and mouth disease,foot and mouth disease
5767,disease,gas gangrene,MONDO,gas gangrene,gas gangrene
5771,disease,geographic tongue,MONDO,geographic tongue,geographic tongue
5772,disease,geotrichosis,MONDO,geotrichosis,geotrichosis
5773,disease,Gerstmann syndrome,MONDO,Gerstmann syndrome,Gerstmann syndrome
5774,disease,glanders,MONDO,glanders,glanders
5778,disease,haemonchiasis,MONDO,haemonchiasis,haemonchiasis
5779,disease,"hand, foot and mouth disease",MONDO,"hand, foot and mouth disease","hand, foot and mouth disease"
5787,disease,hepatic tuberculosis,MONDO,hepatic tuberculosis,hepatic tuberculosis
5788,disease,hepatitis E virus infection,MONDO,hepatitis E virus infection,hepatitis E virus infection
5789,disease,hepatitis D virus infection,MONDO,hepatitis D virus infection,hepatitis D virus infection
5790,disease,hepatitis A virus infection,MONDO,hepatitis A virus infection,hepatitis A virus infection
5791,disease,herpangina,MONDO,herpangina,herpangina
5792,disease,herpes simplex virus gingivostomatitis,MONDO,herpes simplex virus gingivostomatitis,herpes simplex virus gingivostomatitis
5796,disease,HIV enteropathy,MONDO,HIV enteropathy,HIV enteropathy
5798,disease,HIV-associated nephropathy,MONDO,HIV-associated nephropathy,HIV-associated nephropathy
5799,disease,hookworm infectious disease,MONDO,hookworm infectious disease,hookworm infectious disease
5802,disease,hymenolepiasis,MONDO,hymenolepiasis,hymenolepiasis
5809,disease,infectious ectromelia,MONDO,infectious ectromelia,infectious ectromelia
5811,disease,infectious myxomatosis,MONDO,infectious myxomatosis,infectious myxomatosis
5817,disease,Kluver-Bucy syndrome,MONDO,Kluver-Bucy syndrome,Kluver-Bucy syndrome
5819,disease,laryngeal tuberculosis,MONDO,laryngeal tuberculosis,laryngeal tuberculosis
5826,disease,lipid pneumonia,MONDO,lipid pneumonia,lipid pneumonia
5829,disease,louping ill,MONDO,louping ill,louping ill
5830,disease,lumpy skin disease,MONDO,lumpy skin disease,lumpy skin disease
5831,disease,lymph node tuberculosis,MONDO,lymph node tuberculosis,lymph node tuberculosis
5832,disease,lymphangitis,MONDO,lymphangitis,lymphangitis
5837,disease,mandibular cancer,MONDO,mandibular cancer,mandibular cancer
5844,disease,chalazion,MONDO,chalazion,chalazion
5847,disease,middle lobe syndrome,MONDO,middle lobe syndrome,middle lobe syndrome
5849,disease,milk allergic reaction,MONDO,milk allergic reaction,milk allergic reaction
5855,disease,molluscum contagiosum,MONDO,molluscum contagiosum,molluscum contagiosum
5862,disease,multiple chemical sensitivity,MONDO,multiple chemical sensitivity,multiple chemical sensitivity
5865,disease,mushroom workers' lung,MONDO,mushroom workers' lung,mushroom workers' lung
5866,disease,mycobacterium avium complex disease,MONDO,mycobacterium avium complex disease,mycobacterium avium complex disease
5868,disease,myelophthisic anemia,MONDO,myelophthisic anemia,myelophthisic anemia
5870,disease,necatoriasis,MONDO,necatoriasis,necatoriasis
5873,disease,neuroaspergillosis,MONDO,neuroaspergillosis,neuroaspergillosis
5874,disease,neuroschistosomiasis,MONDO,neuroschistosomiasis,neuroschistosomiasis
5875,disease,Newcastle disease,MONDO,Newcastle disease,Newcastle disease
5878,disease,ocular onchocerciasis,MONDO,ocular onchocerciasis,ocular onchocerciasis
5879,disease,ocular toxoplasmosis,MONDO,ocular toxoplasmosis,ocular toxoplasmosis
5880,disease,oesophagostomiasis,MONDO,oesophagostomiasis,oesophagostomiasis
5887,disease,oral tuberculosis,MONDO,oral tuberculosis,oral tuberculosis
5891,disease,ostertagiasis,MONDO,ostertagiasis,ostertagiasis
5895,disease,paragonimiasis,MONDO,paragonimiasis,paragonimiasis
5900,disease,parotitis,MONDO,parotitis,parotitis
5902,disease,peanut allergic reaction,MONDO,peanut allergic reaction,peanut allergic reaction
5903,disease,pericardial tuberculosis,MONDO,pericardial tuberculosis,pericardial tuberculosis
5905,disease,periodic limb movement disorder,MONDO,periodic limb movement disorder,periodic limb movement disorder
5908,disease,peste des petits ruminants infectious disease,MONDO,peste des petits ruminants infectious disease,peste des petits ruminants infectious disease
5911,disease,pharyngoconjunctival fever,MONDO,pharyngoconjunctival fever,pharyngoconjunctival fever
5913,disease,phlebotomus fever,MONDO,phlebotomus fever,phlebotomus fever
5916,disease,placenta accreta,MONDO,placenta accreta,placenta accreta
5925,disease,pneumonic pasteurellosis,MONDO,pneumonic pasteurellosis,pneumonic pasteurellosis
5927,disease,polyomavirus infectious disease,MONDO,polyomavirus infectious disease,polyomavirus infectious disease
5928,disease,post-thrombotic syndrome,MONDO,post-thrombotic syndrome,post-thrombotic syndrome
5932,disease,pseudorabies,MONDO,pseudorabies,pseudorabies
5938,disease,renal tuberculosis,MONDO,renal tuberculosis,renal tuberculosis
5946,disease,rhinosporidiosis,MONDO,rhinosporidiosis,rhinosporidiosis
5947,disease,rickettsial pneumonia,MONDO,rickettsial pneumonia,rickettsial pneumonia
5950,disease,Salmonella gastroenteritis,MONDO,Salmonella gastroenteritis,Salmonella gastroenteritis
5953,disease,scirrhous adenocarcinoma,MONDO,scirrhous adenocarcinoma,scirrhous adenocarcinoma
5954,disease,screw worm infectious disease,MONDO,screw worm infectious disease,screw worm infectious disease
5957,disease,setariasis,MONDO,setariasis,setariasis
5963,disease,sparganosis,MONDO,sparganosis,sparganosis
5967,disease,splenic tuberculosis,MONDO,splenic tuberculosis,splenic tuberculosis
5969,disease,st. Louis encephalitis,MONDO,st. Louis encephalitis,st. Louis encephalitis
5971,disease,staphyloenterotoxemia,MONDO,staphyloenterotoxemia,staphyloenterotoxemia
5978,disease,theileriasis,MONDO,theileriasis,theileriasis
5981,disease,tick paralysis,MONDO,tick paralysis,tick paralysis
5986,disease,torovirus infectious disease,MONDO,torovirus infectious disease,torovirus infectious disease
5987,disease,toxascariasis,MONDO,toxascariasis,toxascariasis
5991,disease,trench fever,MONDO,trench fever,trench fever
5998,disease,trombiculiasis,MONDO,trombiculiasis,trombiculiasis
5999,disease,tuberculous empyema,MONDO,tuberculous empyema,tuberculous empyema
6000,disease,tuberculous peritonitis,MONDO,tuberculous peritonitis,tuberculous peritonitis
6001,disease,urinary schistosomiasis,MONDO,urinary schistosomiasis,urinary schistosomiasis
6005,disease,Venezuelan equine encephalitis,MONDO,Venezuelan equine encephalitis,Venezuelan equine encephalitis
6008,disease,vestibular neuronitis,MONDO,vestibular neuronitis,vestibular neuronitis
6010,disease,salmonid viral hemorrhagic septicemia,MONDO,salmonid viral hemorrhagic septicemia,salmonid viral hemorrhagic septicemia
6013,disease,visna disease,MONDO,visna disease,visna disease
6018,disease,Wissler syndrome,MONDO,Wissler syndrome,Wissler syndrome
6027,disease,breast synovial sarcoma,MONDO,breast synovial sarcoma,breast synovial sarcoma
6033,disease,diffuse intrinsic pontine glioma,MONDO,diffuse intrinsic pontine glioma,diffuse intrinsic pontine glioma
6034,disease,gastric adenosquamous carcinoma,MONDO,gastric adenosquamous carcinoma,gastric adenosquamous carcinoma
6035,disease,gastric tubular adenocarcinoma,MONDO,gastric tubular adenocarcinoma,gastric tubular adenocarcinoma
6038,disease,indeterminate colitis,MONDO,indeterminate colitis,indeterminate colitis
6046,disease,ovarian serous cystadenocarcinoma,MONDO,ovarian serous cystadenocarcinoma,ovarian serous cystadenocarcinoma
6049,disease,papillary lung adenocarcinoma,MONDO,papillary lung adenocarcinoma,papillary lung adenocarcinoma
6050,disease,pleomorphic breast carcinoma,MONDO,pleomorphic breast carcinoma,pleomorphic breast carcinoma
6051,disease,postweaning multisystemic wasting syndrome,MONDO,postweaning multisystemic wasting syndrome,postweaning multisystemic wasting syndrome
6059,disease,nasal cavity squamous cell carcinoma,MONDO,nasal cavity squamous cell carcinoma,nasal cavity squamous cell carcinoma
6066,disease,"acinar prostate adenocarcinoma, foamy gland variant",MONDO,"acinar prostate adenocarcinoma, foamy gland variant","acinar prostate adenocarcinoma, foamy gland variant"
6067,disease,acinar prostate mucinous adenocarcinoma,MONDO,acinar prostate mucinous adenocarcinoma,acinar prostate mucinous adenocarcinoma
6069,disease,ACTH-producing pituitary gland carcinoma,MONDO,ACTH-producing pituitary gland carcinoma,ACTH-producing pituitary gland carcinoma
6073,disease,adenomatoid odontogenic tumor,MONDO,adenomatoid odontogenic tumor,adenomatoid odontogenic tumor
6075,disease,adrenal gland myelolipoma,MONDO,adrenal gland myelolipoma,adrenal gland myelolipoma
6077,disease,adrenal medullary hyperplasia,MONDO,adrenal medullary hyperplasia,adrenal medullary hyperplasia
6078,disease,AIDS-related primary central nervous system lymphoma,MONDO,AIDS-related primary central nervous system lymphoma,AIDS-related primary central nervous system lymphoma
6079,disease,ameloblastic carcinoma,MONDO,ameloblastic carcinoma,ameloblastic carcinoma
6081,disease,anal melanoma,MONDO,anal melanoma,anal melanoma
6090,disease,appendix hyperplastic polyp,MONDO,appendix hyperplastic polyp,appendix hyperplastic polyp
6091,disease,appendix neuroendocrine tumor G1,MONDO,appendix neuroendocrine tumor G1,appendix neuroendocrine tumor G1
6092,disease,appendix villous adenoma,MONDO,appendix villous adenoma,appendix villous adenoma
6093,disease,ascending colon neuroendocrine tumor G1,MONDO,ascending colon neuroendocrine tumor G1,ascending colon neuroendocrine tumor G1
6094,disease,Askin tumor,MONDO,Askin tumor,Askin tumor
6095,disease,atypical carcinoid tumor,MONDO,atypical carcinoid tumor,atypical carcinoid tumor
6098,disease,atypical lobular breast hyperplasia,MONDO,atypical lobular breast hyperplasia,atypical lobular breast hyperplasia
6103,disease,benign adrenal gland pheochromocytoma,MONDO,benign adrenal gland pheochromocytoma,benign adrenal gland pheochromocytoma
6104,disease,benign carotid body paraganglioma,MONDO,benign carotid body paraganglioma,carotid body paraganglioma
6112,disease,bladder inflammatory myofibroblastic tumor,MONDO,bladder inflammatory myofibroblastic tumor,bladder inflammatory myofibroblastic tumor
